cell,rep,mode,arm,secs,nfail,nrej,fdp,tpr,tprP,tprA,typeI,det_share
2002,7,poswilcoxon,after,,0,9,0.0,0.9,1.0,0.8,0.1,0.5555555555555556
2002,7,poswilcoxon,before_anch,0.1,0,4,0.0,0.4,0.0,0.8,0.05555555555555555,
2002,7,poswilcoxon,after_anch,,0,9,0.0,0.9,1.0,0.8,0.08888888888888889,0.5555555555555556
2002,8,poswilcoxon,before,0.1,0,5,0.2,0.4,0.0,0.8,0.05555555555555555,
2002,8,poswilcoxon,after,,0,10,0.1,0.9,1.0,0.8,0.044444444444444446,0.5
2002,8,poswilcoxon,before_anch,0.1,0,4,0.0,0.4,0.0,0.8,0.044444444444444446,
2002,8,poswilcoxon,after_anch,,0,9,0.0,0.9,1.0,0.8,0.022222222222222223,0.5555555555555556
2002,9,poswilcoxon,before,0.1,0,3,0.0,0.3,0.0,0.6,0.022222222222222223,
2002,9,poswilcoxon,after,,0,8,0.0,0.8,1.0,0.6,0.044444444444444446,0.625
2002,9,poswilcoxon,before_anch,0.1,0,3,0.0,0.3,0.0,0.6,0.044444444444444446,
2002,9,poswilcoxon,after_anch,,0,8,0.0,0.8,1.0,0.6,0.05555555555555555,0.625
2002,10,poswilcoxon,before,0.1,0,5,0.0,0.5,0.0,1.0,0.011111111111111112,
2002,10,poswilcoxon,after,,0,10,0.0,1.0,1.0,1.0,0.03333333333333333,0.5
2002,10,poswilcoxon,before_anch,0.1,0,5,0.0,0.5,0.0,1.0,0.044444444444444446,
2002,10,poswilcoxon,after_anch,,0,10,0.0,1.0,1.0,1.0,0.044444444444444446,0.5
2002,11,poswilcoxon,before,0.1,0,3,0.0,0.3,0.0,0.6,0.03333333333333333,
2002,11,poswilcoxon,after,,0,8,0.0,0.8,1.0,0.6,0.044444444444444446,0.625
2002,11,poswilcoxon,before_anch,0.1,0,4,0.0,0.4,0.0,0.8,0.03333333333333333,
2002,11,poswilcoxon,after_anch,,0,9,0.0,0.9,1.0,0.8,0.044444444444444446,0.5555555555555556
