cell,rep,method,arm,weight,secs,nfail,nrej,fdp,tpr,tprP,typeI,replica_corr
2002,19,wilcoxon,A1,none,,0,6,0.16666666666666666,0.5,1.0,0.07777777777777778,
2002,19,wilcoxon,A2,Wdet,,0,5,0.0,0.5,1.0,,
2002,19,wilcoxon,A2,Winfo,,0,5,0.0,0.5,1.0,,
2002,19,linda,A0,none,3.0,0,6,0.16666666666666666,0.5,1.0,0.06666666666666667,0.997568818692376
2002,19,linda,A1,none,,0,6,0.16666666666666666,0.5,1.0,0.06666666666666667,
2002,19,linda,A2,Wdet,,0,6,0.16666666666666666,0.5,1.0,,
2002,19,linda,A2,Winfo,,0,6,0.16666666666666666,0.5,1.0,,
2002,19,zinq,A0,none,4.3,1,10,0.2,0.8,1.0,0.06741573033707865,
2002,19,zinq,A2,Wdet,,1,9,0.1111111111111111,0.8,1.0,,
2002,19,zinq,A2,Winfo,,1,10,0.2,0.8,1.0,,
2002,19,locom,A1n,none,48.2,62,5,0.0,0.5,1.0,0.06666666666666667,
2002,19,locom,A2,Wdet,,62,5,0.0,0.5,1.0,,
2002,19,locom,A2,Winfo,,62,5,0.0,0.5,1.0,,
2003,0,twochannel,A1,none,47.6,0,4,0.0,0.4,,0.05555555555555555,
2003,0,twochannel,A2,Wdet,,0,5,0.0,0.5,,,
2003,0,twochannel,A2,Winfo,,0,5,0.0,0.5,,,
2003,0,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.03333333333333333,
2003,0,wilcoxon,A1,none,,0,0,0.0,0.0,,0.044444444444444446,
2003,0,wilcoxon,A2,Wdet,,0,1,0.0,0.1,,,
2003,0,wilcoxon,A2,Winfo,,0,1,0.0,0.1,,,
2003,0,linda,A0,none,1.9,0,0,0.0,0.0,,0.044444444444444446,0.9754301188093998
2003,0,linda,A1,none,,0,0,0.0,0.0,,0.05555555555555555,
2003,0,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,0,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,0,zinq,A0,none,3.8,6,3,0.0,0.3,,0.023809523809523808,
2003,0,zinq,A2,Wdet,,6,3,0.0,0.3,,,
2003,0,zinq,A2,Winfo,,6,3,0.0,0.3,,,
2003,0,locom,A1n,none,23.4,60,2,0.0,0.2,,0.03333333333333333,
2003,0,locom,A2,Wdet,,60,2,0.0,0.2,,,
2003,0,locom,A2,Winfo,,60,2,0.0,0.2,,,
2003,1,twochannel,A1,none,54.3,0,8,0.25,0.6,,0.06666666666666667,
2003,1,twochannel,A2,Wdet,,0,10,0.4,0.6,,,
2003,1,twochannel,A2,Winfo,,0,9,0.3333333333333333,0.6,,,
2003,1,wilcoxon,A0,none,0.0,0,5,0.4,0.3,,0.1,
2003,1,wilcoxon,A1,none,,0,6,0.3333333333333333,0.4,,0.08888888888888889,
2003,1,wilcoxon,A2,Wdet,,0,6,0.3333333333333333,0.4,,,
2003,1,wilcoxon,A2,Winfo,,0,6,0.3333333333333333,0.4,,,
2003,1,linda,A0,none,2.5,0,0,0.0,0.0,,0.06666666666666667,0.9877526224905466
2003,1,linda,A1,none,,0,0,0.0,0.0,,0.07777777777777778,
2003,1,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,1,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,1,zinq,A0,none,5.1,6,6,0.16666666666666666,0.5,,0.05952380952380952,
2003,1,zinq,A2,Wdet,,6,7,0.2857142857142857,0.5,,,
2003,1,zinq,A2,Winfo,,6,7,0.2857142857142857,0.5,,,
2003,1,locom,A1n,none,21.2,58,6,0.3333333333333333,0.4,,0.12121212121212122,
2003,1,locom,A2,Wdet,,58,6,0.3333333333333333,0.4,,,
2003,1,locom,A2,Winfo,,58,6,0.3333333333333333,0.4,,,
2003,2,twochannel,A1,none,42.4,0,7,0.14285714285714285,0.6,,0.08888888888888889,
2003,2,twochannel,A2,Wdet,,0,6,0.0,0.6,,,
2003,2,twochannel,A2,Winfo,,0,6,0.0,0.6,,,
2003,2,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.07777777777777778,
2003,2,wilcoxon,A1,none,,0,0,0.0,0.0,,0.05555555555555555,
2003,2,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,2,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,2,linda,A0,none,2.1,0,0,0.0,0.0,,0.06666666666666667,0.9683644854673672
2003,2,linda,A1,none,,0,0,0.0,0.0,,0.06666666666666667,
2003,2,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,2,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,2,zinq,A0,none,4.1,4,0,0.0,0.0,,0.05813953488372093,
2003,2,zinq,A2,Wdet,,4,0,0.0,0.0,,,
2003,2,zinq,A2,Winfo,,4,1,0.0,0.1,,,
2003,2,locom,A1n,none,24.7,61,1,0.0,0.1,,0.03225806451612903,
2003,2,locom,A2,Wdet,,61,1,0.0,0.1,,,
2003,2,locom,A2,Winfo,,61,1,0.0,0.1,,,
2003,3,twochannel,A1,none,40.4,0,3,0.0,0.3,,0.07777777777777778,
2003,3,twochannel,A2,Wdet,,0,3,0.0,0.3,,,
2003,3,twochannel,A2,Winfo,,0,3,0.0,0.3,,,
2003,3,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.05555555555555555,
2003,3,wilcoxon,A1,none,,0,0,0.0,0.0,,0.05555555555555555,
2003,3,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,3,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,3,linda,A0,none,2.6,0,0,0.0,0.0,,0.044444444444444446,0.9695692518381603
2003,3,linda,A1,none,,0,0,0.0,0.0,,0.05555555555555555,
2003,3,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,3,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,3,zinq,A0,none,4.8,11,0,0.0,0.0,,0.0379746835443038,
2003,3,zinq,A2,Wdet,,11,2,0.0,0.2,,,
2003,3,zinq,A2,Winfo,,11,1,0.0,0.1,,,
2003,3,locom,A1n,none,18.3,58,2,0.0,0.2,,0.0625,
2003,3,locom,A2,Wdet,,58,2,0.0,0.2,,,
2003,3,locom,A2,Winfo,,58,2,0.0,0.2,,,
2003,4,twochannel,A1,none,43.4,0,4,0.0,0.4,,0.06666666666666667,
2003,4,twochannel,A2,Wdet,,0,6,0.0,0.6,,,
2003,4,twochannel,A2,Winfo,,0,4,0.0,0.4,,,
2003,4,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.06666666666666667,
2003,4,wilcoxon,A1,none,,0,0,0.0,0.0,,0.05555555555555555,
2003,4,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,4,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,4,linda,A0,none,2.0,0,0,0.0,0.0,,0.06666666666666667,0.9576073498744913
2003,4,linda,A1,none,,0,0,0.0,0.0,,0.08888888888888889,
2003,4,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,4,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,4,zinq,A0,none,4.2,5,3,0.0,0.3,,0.058823529411764705,
2003,4,zinq,A2,Wdet,,5,4,0.0,0.4,,,
2003,4,zinq,A2,Winfo,,5,4,0.0,0.4,,,
2003,4,locom,A1n,none,32.6,59,5,0.2,0.4,,0.03225806451612903,
2003,4,locom,A2,Wdet,,59,5,0.2,0.4,,,
2003,4,locom,A2,Winfo,,59,5,0.2,0.4,,,
2003,5,twochannel,A1,none,49.9,0,6,0.0,0.6,,0.08888888888888889,
2003,5,twochannel,A2,Wdet,,0,7,0.0,0.7,,,
2003,5,twochannel,A2,Winfo,,0,7,0.0,0.7,,,
2003,5,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.06666666666666667,
2003,5,wilcoxon,A1,none,,0,0,0.0,0.0,,0.05555555555555555,
2003,5,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,5,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,5,linda,A0,none,2.7,0,0,0.0,0.0,,0.05555555555555555,0.9528417706934932
2003,5,linda,A1,none,,0,4,1.0,0.0,,0.12222222222222222,
2003,5,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,5,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,5,zinq,A0,none,3.5,10,4,0.0,0.4,,0.025,
2003,5,zinq,A2,Wdet,,10,5,0.0,0.5,,,
2003,5,zinq,A2,Winfo,,10,5,0.0,0.5,,,
2003,5,locom,A1n,none,26.5,62,5,0.2,0.4,,0.07142857142857142,
2003,5,locom,A2,Wdet,,62,5,0.2,0.4,,,
2003,5,locom,A2,Winfo,,62,5,0.2,0.4,,,
2003,6,twochannel,A1,none,42.7,0,8,0.0,0.8,,0.011111111111111112,
2003,6,twochannel,A2,Wdet,,0,8,0.0,0.8,,,
2003,6,twochannel,A2,Winfo,,0,8,0.0,0.8,,,
2003,6,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.03333333333333333,
2003,6,wilcoxon,A1,none,,0,0,0.0,0.0,,0.03333333333333333,
2003,6,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,6,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,6,linda,A0,none,2.3,0,0,0.0,0.0,,0.03333333333333333,0.9345145554422745
2003,6,linda,A1,none,,0,0,0.0,0.0,,0.06666666666666667,
2003,6,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,6,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,6,zinq,A0,none,4.1,8,2,0.0,0.2,,0.012195121951219513,
2003,6,zinq,A2,Wdet,,8,2,0.0,0.2,,,
2003,6,zinq,A2,Winfo,,8,2,0.0,0.2,,,
2003,6,locom,A1n,none,14.1,60,3,0.0,0.3,,0.03225806451612903,
2003,6,locom,A2,Wdet,,60,3,0.0,0.3,,,
2003,6,locom,A2,Winfo,,60,3,0.0,0.3,,,
2003,7,twochannel,A1,none,43.1,0,6,0.0,0.6,,0.022222222222222223,
2003,7,twochannel,A2,Wdet,,0,6,0.0,0.6,,,
2003,7,twochannel,A2,Winfo,,0,6,0.0,0.6,,,
2003,7,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.05555555555555555,
2003,7,wilcoxon,A1,none,,0,0,0.0,0.0,,0.03333333333333333,
2003,7,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,7,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,7,linda,A0,none,2.9,0,0,0.0,0.0,,0.03333333333333333,0.9565151472257574
2003,7,linda,A1,none,,0,0,0.0,0.0,,0.044444444444444446,
2003,7,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,7,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,7,zinq,A0,none,4.0,7,1,0.0,0.1,,0.03614457831325301,
2003,7,zinq,A2,Wdet,,7,1,0.0,0.1,,,
2003,7,zinq,A2,Winfo,,7,1,0.0,0.1,,,
2003,7,locom,A1n,none,12.7,61,3,0.0,0.3,,0.03333333333333333,
2003,7,locom,A2,Wdet,,61,3,0.0,0.3,,,
2003,7,locom,A2,Winfo,,61,3,0.0,0.3,,,
2003,8,twochannel,A1,none,44.8,0,5,0.0,0.5,,0.044444444444444446,
2003,8,twochannel,A2,Wdet,,0,5,0.0,0.5,,,
2003,8,twochannel,A2,Winfo,,0,5,0.0,0.5,,,
2003,8,wilcoxon,A0,none,0.0,0,2,0.0,0.2,,0.011111111111111112,
2003,8,wilcoxon,A1,none,,0,2,0.0,0.2,,0.0,
2003,8,wilcoxon,A2,Wdet,,0,2,0.0,0.2,,,
2003,8,wilcoxon,A2,Winfo,,0,2,0.0,0.2,,,
2003,8,linda,A0,none,2.6,0,0,0.0,0.0,,0.022222222222222223,0.958062625019765
2003,8,linda,A1,none,,0,0,0.0,0.0,,0.07777777777777778,
2003,8,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,8,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,8,zinq,A0,none,4.4,7,4,0.0,0.4,,0.024096385542168676,
2003,8,zinq,A2,Wdet,,7,4,0.0,0.4,,,
2003,8,zinq,A2,Winfo,,7,5,0.0,0.5,,,
2003,8,locom,A1n,none,10.4,62,3,0.0,0.3,,0.06666666666666667,
2003,8,locom,A2,Wdet,,62,3,0.0,0.3,,,
2003,8,locom,A2,Winfo,,62,3,0.0,0.3,,,
2003,9,twochannel,A1,none,41.8,0,6,0.0,0.6,,0.03333333333333333,
2003,9,twochannel,A2,Wdet,,0,6,0.0,0.6,,,
2003,9,twochannel,A2,Winfo,,0,6,0.0,0.6,,,
2003,9,wilcoxon,A0,none,0.0,0,1,0.0,0.1,,0.022222222222222223,
2003,9,wilcoxon,A1,none,,0,0,0.0,0.0,,0.022222222222222223,
2003,9,wilcoxon,A2,Wdet,,0,2,0.0,0.2,,,
2003,9,wilcoxon,A2,Winfo,,0,2,0.0,0.2,,,
2003,9,linda,A0,none,2.2,0,0,0.0,0.0,,0.022222222222222223,0.9468665161817537
2003,9,linda,A1,none,,0,0,0.0,0.0,,0.03333333333333333,
2003,9,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,9,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,9,zinq,A0,none,5.1,9,1,0.0,0.1,,0.0,
2003,9,zinq,A2,Wdet,,9,1,0.0,0.1,,,
2003,9,zinq,A2,Winfo,,9,1,0.0,0.1,,,
2003,9,locom,A1n,none,20.6,63,3,0.0,0.3,,0.07142857142857142,
2003,9,locom,A2,Wdet,,63,3,0.0,0.3,,,
2003,9,locom,A2,Winfo,,63,3,0.0,0.3,,,
2003,10,twochannel,A1,none,47.4,0,8,0.0,0.8,,0.08888888888888889,
2003,10,twochannel,A2,Wdet,,0,9,0.0,0.9,,,
2003,10,twochannel,A2,Winfo,,0,9,0.0,0.9,,,
2003,10,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.07777777777777778,
2003,10,wilcoxon,A1,none,,0,0,0.0,0.0,,0.044444444444444446,
2003,10,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,10,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,10,linda,A0,none,2.1,0,0,0.0,0.0,,0.03333333333333333,0.9449190715969233
2003,10,linda,A1,none,,0,0,0.0,0.0,,0.044444444444444446,
2003,10,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,10,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,10,zinq,A0,none,4.7,9,4,0.0,0.4,,0.037037037037037035,
2003,10,zinq,A2,Wdet,,9,5,0.0,0.5,,,
2003,10,zinq,A2,Winfo,,9,5,0.0,0.5,,,
2003,10,locom,A1n,none,34.1,59,3,0.3333333333333333,0.2,,0.03225806451612903,
2003,10,locom,A2,Wdet,,59,3,0.3333333333333333,0.2,,,
2003,10,locom,A2,Winfo,,59,3,0.3333333333333333,0.2,,,
2003,11,twochannel,A1,none,36.4,0,0,0.0,0.0,,0.03333333333333333,
2003,11,twochannel,A2,Wdet,,0,0,0.0,0.0,,,
2003,11,twochannel,A2,Winfo,,0,0,0.0,0.0,,,
2003,11,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.044444444444444446,
2003,11,wilcoxon,A1,none,,0,0,0.0,0.0,,0.03333333333333333,
2003,11,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,11,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,11,linda,A0,none,1.7,0,0,0.0,0.0,,0.044444444444444446,0.8896190364777503
2003,11,linda,A1,none,,0,0,0.0,0.0,,0.03333333333333333,
2003,11,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,11,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,11,zinq,A0,none,4.7,9,0,0.0,0.0,,0.012345679012345678,
2003,11,zinq,A2,Wdet,,9,0,0.0,0.0,,,
2003,11,zinq,A2,Winfo,,9,0,0.0,0.0,,,
2003,11,locom,A1n,none,12.4,62,0,0.0,0.0,,0.03333333333333333,
2003,11,locom,A2,Wdet,,62,0,0.0,0.0,,,
2003,11,locom,A2,Winfo,,62,0,0.0,0.0,,,
2003,12,twochannel,A1,none,41.5,0,2,0.0,0.2,,0.044444444444444446,
2003,12,twochannel,A2,Wdet,,0,2,0.0,0.2,,,
2003,12,twochannel,A2,Winfo,,0,2,0.0,0.2,,,
2003,12,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.05555555555555555,
2003,12,wilcoxon,A1,none,,0,0,0.0,0.0,,0.044444444444444446,
2003,12,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,12,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,12,linda,A0,none,2.0,0,0,0.0,0.0,,0.06666666666666667,0.9813710316408515
2003,12,linda,A1,none,,0,0,0.0,0.0,,0.07777777777777778,
2003,12,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,12,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,12,zinq,A0,none,4.7,10,0,0.0,0.0,,0.05,
2003,12,zinq,A2,Wdet,,10,1,0.0,0.1,,,
2003,12,zinq,A2,Winfo,,10,1,0.0,0.1,,,
2003,12,locom,A1n,none,31.2,62,0,0.0,0.0,,0.06896551724137931,
2003,12,locom,A2,Wdet,,62,0,0.0,0.0,,,
2003,12,locom,A2,Winfo,,62,0,0.0,0.0,,,
2003,13,twochannel,A1,none,39.2,0,5,0.0,0.5,,0.06666666666666667,
2003,13,twochannel,A2,Wdet,,0,7,0.0,0.7,,,
2003,13,twochannel,A2,Winfo,,0,6,0.0,0.6,,,
2003,13,wilcoxon,A0,none,0.0,0,2,0.0,0.2,,0.03333333333333333,
2003,13,wilcoxon,A1,none,,0,2,0.0,0.2,,0.022222222222222223,
2003,13,wilcoxon,A2,Wdet,,0,2,0.0,0.2,,,
2003,13,wilcoxon,A2,Winfo,,0,2,0.0,0.2,,,
2003,13,linda,A0,none,2.8,0,0,0.0,0.0,,0.044444444444444446,0.9688954119742992
2003,13,linda,A1,none,,0,0,0.0,0.0,,0.044444444444444446,
2003,13,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,13,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,13,zinq,A0,none,4.0,14,4,0.0,0.4,,0.02631578947368421,
2003,13,zinq,A2,Wdet,,14,5,0.0,0.5,,,
2003,13,zinq,A2,Winfo,,14,5,0.0,0.5,,,
2003,13,locom,A1n,none,22.2,59,4,0.0,0.4,,0.03225806451612903,
2003,13,locom,A2,Wdet,,59,4,0.0,0.4,,,
2003,13,locom,A2,Winfo,,59,4,0.0,0.4,,,
2003,14,twochannel,A1,none,46.6,0,6,0.0,0.6,,0.06666666666666667,
2003,14,twochannel,A2,Wdet,,0,8,0.0,0.8,,,
2003,14,twochannel,A2,Winfo,,0,8,0.0,0.8,,,
2003,14,wilcoxon,A0,none,0.0,0,3,0.0,0.3,,0.044444444444444446,
2003,14,wilcoxon,A1,none,,0,2,0.0,0.2,,0.03333333333333333,
2003,14,wilcoxon,A2,Wdet,,0,2,0.0,0.2,,,
2003,14,wilcoxon,A2,Winfo,,0,2,0.0,0.2,,,
2003,14,linda,A0,none,1.3,0,0,0.0,0.0,,0.044444444444444446,0.9678446840422469
2003,14,linda,A1,none,,0,0,0.0,0.0,,0.07777777777777778,
2003,14,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,14,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,14,zinq,A0,none,2.3,6,2,0.0,0.2,,0.03571428571428571,
2003,14,zinq,A2,Wdet,,6,2,0.0,0.2,,,
2003,14,zinq,A2,Winfo,,6,2,0.0,0.2,,,
2003,14,locom,A1n,none,11.6,63,5,0.0,0.5,,0.034482758620689655,
2003,14,locom,A2,Wdet,,63,5,0.0,0.5,,,
2003,14,locom,A2,Winfo,,63,5,0.0,0.5,,,
2003,15,twochannel,A1,none,51.2,0,9,0.2222222222222222,0.7,,0.08888888888888889,
2003,15,twochannel,A2,Wdet,,0,9,0.1111111111111111,0.8,,,
2003,15,twochannel,A2,Winfo,,0,8,0.0,0.8,,,
2003,15,wilcoxon,A0,none,0.0,0,2,0.0,0.2,,0.044444444444444446,
2003,15,wilcoxon,A1,none,,0,2,0.0,0.2,,0.044444444444444446,
2003,15,wilcoxon,A2,Wdet,,0,2,0.0,0.2,,,
2003,15,wilcoxon,A2,Winfo,,0,2,0.0,0.2,,,
2003,15,linda,A0,none,2.5,0,0,0.0,0.0,,0.03333333333333333,0.9534634319549132
2003,15,linda,A1,none,,0,0,0.0,0.0,,0.03333333333333333,
2003,15,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,15,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,15,zinq,A0,none,3.5,6,6,0.0,0.6,,0.03571428571428571,
2003,15,zinq,A2,Wdet,,6,6,0.0,0.6,,,
2003,15,zinq,A2,Winfo,,6,6,0.0,0.6,,,
2003,15,locom,A1n,none,9.0,62,7,0.0,0.7,,0.03571428571428571,
2003,15,locom,A2,Wdet,,62,7,0.0,0.7,,,
2003,15,locom,A2,Winfo,,62,8,0.0,0.8,,,
2003,16,twochannel,A1,none,42.3,0,6,0.0,0.6,,0.05555555555555555,
2003,16,twochannel,A2,Wdet,,0,8,0.125,0.7,,,
2003,16,twochannel,A2,Winfo,,0,7,0.14285714285714285,0.6,,,
2003,16,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.08888888888888889,
2003,16,wilcoxon,A1,none,,0,0,0.0,0.0,,0.08888888888888889,
2003,16,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,16,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,16,linda,A0,none,1.9,0,0,0.0,0.0,,0.06666666666666667,0.9564806773357964
2003,16,linda,A1,none,,0,0,0.0,0.0,,0.07777777777777778,
2003,16,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,16,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,16,zinq,A0,none,4.1,9,6,0.16666666666666666,0.5,,0.037037037037037035,
2003,16,zinq,A2,Wdet,,9,6,0.16666666666666666,0.5,,,
2003,16,zinq,A2,Winfo,,9,6,0.16666666666666666,0.5,,,
2003,16,locom,A1n,none,26.8,57,5,0.0,0.5,,0.058823529411764705,
2003,16,locom,A2,Wdet,,57,5,0.0,0.5,,,
2003,16,locom,A2,Winfo,,57,5,0.0,0.5,,,
2003,17,twochannel,A1,none,45.7,0,6,0.0,0.6,,0.05555555555555555,
2003,17,twochannel,A2,Wdet,,0,6,0.0,0.6,,,
2003,17,twochannel,A2,Winfo,,0,6,0.0,0.6,,,
2003,17,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.06666666666666667,
2003,17,wilcoxon,A1,none,,0,0,0.0,0.0,,0.06666666666666667,
2003,17,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,17,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,17,linda,A0,none,1.9,0,0,0.0,0.0,,0.05555555555555555,0.9252140743525982
2003,17,linda,A1,none,,0,0,0.0,0.0,,0.06666666666666667,
2003,17,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,17,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,17,zinq,A0,none,3.9,6,5,0.0,0.5,,0.011904761904761904,
2003,17,zinq,A2,Wdet,,6,6,0.0,0.6,,,
2003,17,zinq,A2,Winfo,,6,6,0.0,0.6,,,
2003,17,locom,A1n,none,18.8,67,2,0.0,0.2,,0.12,
2003,17,locom,A2,Wdet,,67,2,0.0,0.2,,,
2003,17,locom,A2,Winfo,,67,2,0.0,0.2,,,
2003,18,twochannel,A1,none,48.6,0,4,0.25,0.3,,0.06666666666666667,
2003,18,twochannel,A2,Wdet,,0,5,0.2,0.4,,,
2003,18,twochannel,A2,Winfo,,0,5,0.2,0.4,,,
2003,18,wilcoxon,A0,none,0.0,0,0,0.0,0.0,,0.06666666666666667,
2003,18,wilcoxon,A1,none,,0,0,0.0,0.0,,0.044444444444444446,
2003,18,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,18,wilcoxon,A2,Winfo,,0,0,0.0,0.0,,,
2003,18,linda,A0,none,2.2,0,0,0.0,0.0,,0.044444444444444446,0.9661524711880957
2003,18,linda,A1,none,,0,0,0.0,0.0,,0.05555555555555555,
2003,18,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,18,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,18,zinq,A0,none,3.4,5,2,0.0,0.2,,0.047058823529411764,
2003,18,zinq,A2,Wdet,,5,2,0.0,0.2,,,
2003,18,zinq,A2,Winfo,,5,2,0.0,0.2,,,
2003,18,locom,A1n,none,28.7,57,0,0.0,0.0,,0.029411764705882353,
2003,18,locom,A2,Wdet,,57,0,0.0,0.0,,,
2003,18,locom,A2,Winfo,,57,0,0.0,0.0,,,
2003,19,twochannel,A1,none,26.1,0,6,0.16666666666666666,0.5,,0.06666666666666667,
2003,19,twochannel,A2,Wdet,,0,7,0.14285714285714285,0.6,,,
2003,19,twochannel,A2,Winfo,,0,7,0.14285714285714285,0.6,,,
2003,19,wilcoxon,A0,none,0.0,0,1,0.0,0.1,,0.044444444444444446,
2003,19,wilcoxon,A1,none,,0,0,0.0,0.0,,0.03333333333333333,
2003,19,wilcoxon,A2,Wdet,,0,0,0.0,0.0,,,
2003,19,wilcoxon,A2,Winfo,,0,1,0.0,0.1,,,
2003,19,linda,A0,none,1.2,0,0,0.0,0.0,,0.011111111111111112,0.9562037325518183
2003,19,linda,A1,none,,0,0,0.0,0.0,,0.044444444444444446,
2003,19,linda,A2,Wdet,,0,0,0.0,0.0,,,
2003,19,linda,A2,Winfo,,0,0,0.0,0.0,,,
2003,19,zinq,A0,none,2.3,14,3,0.0,0.3,,0.013157894736842105,
2003,19,zinq,A2,Wdet,,14,3,0.0,0.3,,,
2003,19,zinq,A2,Winfo,,14,3,0.0,0.3,,,
2003,19,locom,A1n,none,10.8,60,5,0.0,0.5,,0.03225806451612903,
2003,19,locom,A2,Wdet,,60,5,0.0,0.5,,,
2003,19,locom,A2,Winfo,,60,5,0.0,0.5,,,
